symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
PNTBTC,0.00000014,0.840,0.00001650,0.00001662,0.00001680,31.00000000,0.00001680,5609.00000000,0.00001688,600.00000000,0.00001666,0.00001690,0.00001625,336110.00000000,5.54480624,1637100124451,1637186524451,5050721,5051902,1182
PNTUSDT,0.00640000,0.636,0.99209237,1.00560000,1.01200000,41.00000000,1.00990000,136.00000000,1.01200000,76.00000000,1.00560000,1.02210000,0.95630000,1721547.00000000,1707933.64560000,1637100108642,1637186508642,13180380,13188639,8260
BTCGBP,-593.18000000,-1.311,44662.35108711,45235.88000000,44649.79000000,0.00132000,44632.05000000,0.04163000,44662.05000000,0.04163000,45242.97000000,45764.77000000,43657.80000000,204.88045000,9150442.58878590,1637100125778,1637186525778,15269456,15278265,8810
ETHGBP,-25.79000000,-0.809,3123.45226379,3188.00000000,3163.00000000,0.01140000,3161.35000000,0.70510000,3163.94000000,0.70510000,3188.79000000,3217.09000000,3040.35000000,4130.11460000,12900215.79709400,1637100125851,1637186525851,12934826,12945553,10728
XRPGBP,-0.00760000,-0.926,0.81234501,0.81920000,0.81340000,27.00000000,0.81270000,1827.00000000,0.81370000,618.00000000,0.82100000,0.83070000,0.79360000,1647815.00000000,1338594.28600000,1637100125045,1637186525045,4785922,4788797,2876
BNBGBP,-10.80000000,-2.451,430.09239273,440.00000000,429.80000000,3.20000000,429.00000000,5.19300000,429.80000000,19.16700000,440.60000000,448.90000000,414.00000000,4270.40300000,1836667.84420000,1637100123593,1637186523593,5874326,5877495,3170
GBPBUSD,0.01000000,0.749,1.34103549,1.33700000,1.34600000,6587.50000000,1.34500000,61223.30000000,1.34600000,77039.10000000,1.33600000,1.34900000,1.33500000,3395028.90000000,4552854.23780000,1637100125786,1637186525786,5013501,5021308,7808
DGBBNB,0.00000080,0.870,0.00009221,0.00009230,0.00009280,20270.00000000,0.00009270,42416.00000000,0.00009310,83092.00000000,0.00009200,0.00009410,0.00008920,1821645.00000000,167.97107450,1637100125690,1637186525690,763584,763934,351
DGBBTC,-0.00000001,-1.111,0.00000088,0.00000090,0.00000089,10000.00000000,0.00000089,276876.00000000,0.00000090,1314415.00000000,0.00000090,0.00000091,0.00000086,44043745.00000000,38.95929693,1637100122205,1637186522205,6895186,6904691,9506
DGBBUSD,-0.00094000,-1.721,0.05298453,0.05464000,0.05368000,1660.60000000,0.05364000,9223.30000000,0.05368000,80036.30000000,0.05462000,0.05475000,0.05071000,15748544.90000000,834429.31459900,1637100122470,1637186522470,2457264,2469072,11809
BTCUAH,-9964.00000000,-0.610,1609148.82385954,1629272.00000000,1623957.00000000,0.00299000,1621103.00000000,0.02497000,1623021.00000000,0.02497000,1633921.00000000,1648046.00000000,1574446.00000000,12.25891000,19726410.60830000,1637100124740,1637186524740,1158942,1160392,1451
USDTUAH,0.06000000,0.223,26.94337730,26.95000000,27.02000000,1683.00000000,27.01000000,6279.00000000,27.02000000,7576.00000000,26.96000000,27.08000000,26.84000000,2022934.00000000,54504674.01000000,1637100125016,1637186525016,3333882,3349429,15548
COMPBTC,0.00009000,1.711,0.00529122,0.00527000,0.00535000,0.11000000,0.00533000,45.59900000,0.00535000,44.34200000,0.00526000,0.00538000,0.00520000,5182.32500000,27.42082005,1637100108525,1637186508525,8853139,8857371,4233
COMPBNB,0.00000000,0.000,0.00000000,5.71900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
COMPBUSD,2.70000000,0.848,317.02959450,318.70000000,321.20000000,0.18600000,320.60000000,6.57300000,321.10000000,18.10300000,318.50000000,325.30000000,305.50000000,4603.26400000,1459370.91930000,1637100123043,1637186523043,3474262,3481782,7521
COMPUSDT,2.90000000,0.912,316.45420820,318.20000000,320.90000000,2.21300000,320.70000000,2.40000000,320.90000000,4.58200000,318.00000000,325.40000000,305.30000000,53844.39900000,17039286.65180000,1637100124946,1637186524946,32177922,32244222,66301
BTCBIDR,-9406785.00,-1.080,857245334.52,869458578.00,861425424.00,0.00005000,860691707.00,0.00012000,861425424.00,0.04640000,870832209.00,878772895.00,840000000.00,53.30195000,45692847958.13,1637100118921,1637186518921,2115014,2120961,5948
ETHBIDR,-260560.00,-0.425,60021462.15,61229125.00,61009856.00,0.00130000,60954410.00,0.58750000,61054677.00,0.04130000,61270416.00,61826951.00,58507165.00,716.68360000,43016397568.41,1637100124754,1637186524754,1426221,1432040,5820
BNBBIDR,-190182.00,-2.242,8230877.99,8466006.00,8291010.00,0.97900000,8278042.00,5.19300000,8285548.00,1.90600000,8481192.00,8532971.00,7964494.00,5367.69200000,44180817954.74,1637100117609,1637186517609,4095145,4110168,15024
BUSDBIDR,-47.00,-0.327,14348.91,14375.00,14328.00,200.10000000,14328.00,6731.50000000,14330.00,50027.90000000,14375.00,14392.00,14308.00,6238691.30000000,89518419723.60,1637100125364,1637186525364,2962771,2976300,13530
USDTBIDR,-43.00,-0.299,14358.13,14380.00,14336.00,25182.00000000,14336.00,10033.90000000,14338.00,158.30000000,14379.00,14399.00,14300.00,11620371.30000000,166846767437.20,1637100105563,1637186505563,7796582,7823908,27327
BKRWUSDT,0.00000000,0.000,0.00000000,0.00084530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BKRWBUSD,0.00000000,0.000,0.00000000,0.00084550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
SCUSDT,0.00117000,6.284,0.01926232,0.01862000,0.01979000,59321.00000000,0.01979000,567481.00000000,0.01980000,47064.00000000,0.01862000,0.02010000,0.01839000,739222208.00000000,14239135.79117000,1637100124250,1637186524250,24769777,24817776,48000
ZENUSDT,-1.06000000,-1.244,83.17131486,85.20000000,84.14000000,4.91000000,84.12000000,0.49000000,84.15000000,25.99000000,85.20000000,85.96000000,80.10000000,150431.90000000,12511618.92050000,1637100124859,1637186524859,25517577,25569161,51585
SXPBTC,-0.00000143,-3.265,0.00004229,0.00004380,0.00004237,31.30000000,0.00004235,31.80000000,0.00004237,347.50000000,0.00004380,0.00004399,0.00004110,3063367.70000000,129.54251853,1637100120830,1637186520830,19491817,19519170,27354
SXPBNB,-0.00008400,-1.870,0.00438497,0.00450000,0.00440800,232.30000000,0.00440200,393.10000000,0.00440900,1957.30000000,0.00449200,0.00450700,0.00423800,500847.40000000,2196.20007890,1637100124601,1637186524601,2667375,2671820,4446
SXPBUSD,-0.10500000,-3.961,2.53440515,2.65100000,2.54600000,44.20000000,2.54200000,1148.80000000,2.54500000,1610.20000000,2.65100000,2.66500000,2.42200000,1965144.60000000,4980472.59070000,1637100122593,1637186522593,11814494,11827361,12868
SNXBTC,-0.00000030,-0.202,0.00014680,0.00014820,0.00014800,250.00000000,0.00014790,844.20000000,0.00014820,377.60000000,0.00014830,0.00014940,0.00014440,150684.80000000,22.12039810,1637100123157,1637186523157,10053815,10057101,3287
SNXBNB,0.00021000,1.382,0.01527798,0.01532000,0.01541000,30.60000000,0.01535000,219.50000000,0.01542000,419.40000000,0.01520000,0.01562000,0.01487000,6682.90000000,102.10122200,1637100097146,1637186497146,833232,833412,181
SNXBUSD,-0.04800000,-0.536,8.79243528,8.96700000,8.90000000,2.20000000,8.88400000,212.20000000,8.90100000,60.40000000,8.94800000,9.02700000,8.45900000,108857.90000000,957126.04040000,1637100124674,1637186524674,3401632,3409166,7535
SNXUSDT,-0.06500000,-0.726,8.78144881,8.95100000,8.89100000,7.10000000,8.88700000,22.50000000,8.89100000,6.30000000,8.95600000,9.02100000,8.44800000,1320691.60000000,11597585.67400000,1637100124988,1637186524988,32328699,32380153,51455
ETHUPUSDT,-0.15900000,-0.152,98.96308709,104.89300000,104.73400000,11.00000000,104.73400000,7.49000000,104.94500000,12.93000000,104.89300000,107.25600000,91.80100000,131469.98000000,13010675.08057000,1637100125473,1637186525473,17130722,17220462,89741
ETHDOWNUSDT,0.00140000,0.218,0.67010912,0.64340000,0.64240000,74.13000000,0.64260000,4609.56000000,0.64390000,4609.56000000,0.64100000,0.71960000,0.62710000,7744891.35000000,5189922.30866000,1637100125691,1637186525691,11750679,11772086,21408
ADAUPUSDT,-2.85500000,-3.822,71.41140816,74.92900000,71.83600000,0.60000000,71.66700000,6.96000000,71.83600000,7.49000000,74.69100000,75.49200000,66.37600000,31257.85000000,2232167.08440000,1637100124364,1637186524364,16667474,16690557,23084
ADADOWNUSDT,0.00021000,5.170,0.00438029,0.00407500,0.00427200,5179.70000000,0.00427300,3510.41000000,0.00429000,32735.08000000,0.00406200,0.00467400,0.00404700,252315948.38000000,1105217.33492811,1637100108334,1637186508334,7815586,7823372,7787
LINKUPUSDT,-0.08870000,-4.574,1.84758575,1.93200000,1.85050000,13.62000000,1.85150000,564.96000000,1.85800000,84.71000000,1.93920000,1.96510000,1.72900000,731041.90000000,1350662.59778600,1637100124734,1637186524734,11604393,11616091,11699
LINKDOWNUSDT,0.00045200,3.560,0.01334892,0.01271800,0.01314800,1288.77000000,0.01317900,8325.31000000,0.01323900,37048.75000000,0.01269600,0.01434100,0.01248000,42818965.47000000,571586.85139057,1637100124728,1637186524728,8709076,8714387,5312
VTHOBNB,0.00000007,0.447,0.00001582,0.00001567,0.00001574,3393.00000000,0.00001568,181091.00000000,0.00001574,316257.00000000,0.00001567,0.00001658,0.00001511,52700763.00000000,833.62900329,1637100123014,1637186523014,1869851,1871001,1151
VTHOBUSD,0.00000000,0.000,0.00000000,0.00071800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
VTHOUSDT,-0.00016100,-1.743,0.00908074,0.00923700,0.00907600,2203.00000000,0.00906900,2203.00000000,0.00907500,19601.00000000,0.00923700,0.00947500,0.00864500,580223247.00000000,5268856.32931200,1637100125249,1637186525249,21158498,21184931,26434
DCRBUSD,0.00000000,0.000,0.00000000,16.03500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DGBUSDT,-0.00086000,-1.579,0.05304877,0.05446000,0.05360000,9307.00000000,0.05360000,8476.90000000,0.05364000,6400.00000000,0.05446000,0.05477000,0.05065000,139885409.40000000,7420749.59228000,1637100125698,1637186525698,17137743,17168052,30310
GBPUSDT,0.00800000,0.598,1.33989584,1.33700000,1.34500000,1138.90000000,1.34500000,58994.90000000,1.34600000,145784.80000000,1.33700000,1.34800000,1.33400000,12023944.50000000,16110833.16650000,1637100124777,1637186524777,21894331,21914748,20418
STORJBUSD,0.06810000,4.185,1.72582289,1.61650000,1.69530000,590.00000000,1.68760000,590.00000000,1.69530000,590.00000000,1.62720000,1.84090000,1.59330000,620851.00000000,1071478.86800000,1637100122783,1637186522783,95582,98239,2658
SXPUSDT,-0.10500000,-3.965,2.52384065,2.64900000,2.54300000,176.20000000,2.54300000,291.70000000,2.54400000,1383.40000000,2.64800000,2.66500000,2.41900000,27999924.50000000,70667347.55380000,1637100124466,1637186524466,86045757,86296401,250645
IRISBNB,0.00000000,0.000,0.00000000,0.00166200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
IRISBTC,0.00000006,3.209,0.00000191,0.00000187,0.00000193,9906.00000000,0.00000193,92383.00000000,0.00000195,41601.00000000,0.00000187,0.00000199,0.00000183,9839375.00000000,18.76241529,1637100122263,1637186522263,4433976,4437363,3388
IRISBUSD,0.00000000,0.000,0.00000000,0.06080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
MKRBNB,0.00000000,0.000,0.00000000,6.90300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
MKRBTC,0.00027000,0.581,0.04597364,0.04645000,0.04672000,0.14840000,0.04674000,0.11270000,0.04681000,0.56000000,0.04645000,0.04695000,0.04521000,326.31960000,15.00209883,1637100123590,1637186523590,3373053,3376543,3491
MKRUSDT,5.00000000,0.178,2751.78767158,2808.00000000,2811.00000000,0.01260000,2808.00000000,1.16400000,2811.00000000,0.69740000,2806.00000000,2840.00000000,2662.00000000,2802.54660000,7712013.18290000,1637100125444,1637186525444,17312449,17338780,26332
MKRBUSD,-2.00000000,-0.071,2763.07762723,2813.00000000,2808.00000000,0.02570000,2810.00000000,0.00420000,2811.00000000,0.00470000,2810.00000000,2838.00000000,2666.00000000,233.78910000,645977.43170000,1637100124814,1637186524814,2948539,2951442,2904
DAIBNB,0.00000000,0.000,0.00000000,0.04876000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DAIBTC,0.00000000,0.000,0.00000000,0.00008966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DAIUSDT,0.00000000,0.000,0.00000000,1.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DAIBUSD,0.00000000,0.000,0.00000000,1.01810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
RUNEBNB,0.00013000,0.694,0.01866340,0.01872000,0.01885000,184.00000000,0.01881000,366.70000000,0.01884000,103.20000000,0.01872000,0.01915000,0.01801000,41229.80000000,769.48829300,1637100122335,1637186522335,1731282,1732441,1160
RUNEBTC,-0.00000110,-0.604,0.00017939,0.00018220,0.00018100,100.10000000,0.00018090,1.20000000,0.00018120,110.00000000,0.00018210,0.00018500,0.00017470,543313.10000000,97.46512801,1637100124766,1637186524766,8713847,8727611,13765
RUNEBUSD,-0.14500000,-1.315,10.74227819,11.03300000,10.88500000,50.50000000,10.87200000,2.90000000,10.88700000,111.20000000,11.03000000,11.22000000,10.23600000,544092.30000000,5844790.84670000,1637100125514,1637186525514,7218982,7241398,22417
MANABUSD,-0.10380000,-3.112,3.28646572,3.33540000,3.23160000,195.00000000,3.23160000,31.00000000,3.23330000,371.00000000,3.33540000,3.52000000,3.11210000,30456314.00000000,100093632.02020000,1637100125706,1637186525706,14024441,14354577,330137
DOGEBUSD,-0.00290000,-1.212,0.23624488,0.23940000,0.23640000,401.00000000,0.23630000,40510.00000000,0.23650000,22376.00000000,0.23930000,0.24140000,0.22700000,139419104.00000000,32937048.92960000,1637100122541,1637186522541,57377236,57439829,62594
LENDBUSD,0.00000000,0.000,0.00000000,0.51530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ZRXBUSD,0.01950000,1.722,1.12920643,1.12770000,1.15170000,11.00000000,1.14760000,870.00000000,1.15020000,727.00000000,1.13220000,1.15880000,1.08780000,251125.00000000,283571.96540000,1637100125638,1637186525638,2240086,2241778,1693
DCRUSDT,0.10000000,0.092,107.26107442,109.10000000,109.10000000,1.02100000,109.10000000,0.91600000,109.30000000,7.30800000,109.00000000,110.30000000,103.50000000,7076.43100000,759025.59210000,1637100125542,1637186525542,4209904,4214264,4361
STORJUSDT,0.06670000,4.108,1.70519503,1.62450000,1.69040000,61.00000000,1.69060000,95.00000000,1.69240000,5885.00000000,1.62370000,1.84210000,1.58430000,17499286.00000000,29839695.43860000,1637100125811,1637186525811,24715535,24814352,98818
XRPBKRW,0.00000000,0.000,0.00000000,319.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ADABKRW,0.00000000,0.000,0.00000000,327.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BTCAUD,-333.18000000,-0.400,82541.68002825,83258.93000000,82990.63000000,0.08250000,82991.48000000,0.08250000,83014.34000000,0.14379000,83323.81000000,84094.30000000,80695.29000000,454.47727000,37513317.40045100,1637100125239,1637186525239,6403231,6428318,25088
ETHAUD,13.90000000,0.237,5777.18128230,5861.97000000,5882.38000000,0.08490000,5880.02000000,0.72680000,5880.97000000,0.72730000,5868.48000000,5909.39000000,5600.00000000,3289.21530000,19002393.06462700,1637100125854,1637186525854,3745271,3762748,17478
AUDBUSD,-0.00220000,-0.303,0.72492656,0.72620000,0.72390000,10664.00000000,0.72390000,75290.00000000,0.72430000,1062.00000000,0.72610000,0.72800000,0.72170000,11162787.00000000,8092200.82890000,1637100123800,1637186523800,2735407,2747396,11990
FIOBNB,0.00000370,1.264,0.00029751,0.00029260,0.00029650,341.00000000,0.00029640,2651.00000000,0.00029690,2650.00000000,0.00029280,0.00030720,0.00028970,472518.00000000,140.58018780,1637100122292,1637186522292,1040750,1041098,349
FIOBTC,-0.00000001,-0.350,0.00000285,0.00000286,0.00000285,351.00000000,0.00000285,1130.00000000,0.00000286,23901.00000000,0.00000286,0.00000291,0.00000280,2152683.00000000,6.14153056,1637100091490,1637186491490,3767429,3768510,1082
FIOBUSD,-0.00130000,-0.753,0.17127482,0.17260000,0.17140000,449.00000000,0.17120000,3605.00000000,0.17140000,940.00000000,0.17270000,0.17510000,0.16680000,2731587.00000000,467852.07590000,1637100064132,1637186464132,3066059,3068424,2366
BNBUPUSDT,-32.16000000,-4.317,700.79815276,742.09000000,712.84000000,0.68000000,712.05000000,0.67000000,713.55000000,1.07000000,745.00000000,755.00000000,651.00000000,5303.81000000,3716900.25060000,1637100125662,1637186525662,16746100,16763982,17883
BNBDOWNUSDT,0.00442000,4.811,0.09787303,0.09238000,0.09630000,228.98000000,0.09641000,1914.43000000,0.09675000,1752.31000000,0.09188000,0.10557000,0.09069000,14208860.31000000,1390664.25376830,1637100125096,1637186525096,28773223,28782383,9161
XTZUPUSDT,-0.00153000,-4.402,0.03271595,0.03496000,0.03323000,8455.44000000,0.03319000,2142.62000000,0.03328000,16864.27000000,0.03476000,0.03500000,0.03038000,26474887.94000000,866151.22877240,1637100125164,1637186525164,8164934,8170885,5952
XTZDOWNUSDT,0.13600000,4.562,3.19108828,2.97500000,3.11700000,3.76000000,3.11800000,43.56000000,3.14200000,51.01000000,2.98100000,3.46100000,2.94200000,92391.34000000,294828.92267000,1637100122334,1637186522334,2710690,2715075,4386
AVABNB,0.00005100,1.119,0.00457488,0.00453600,0.00460800,113.40000000,0.00462000,186.80000000,0.00464400,186.80000000,0.00455700,0.00466900,0.00447000,25113.80000000,114.89254220,1637100119668,1637186519668,1145478,1145720,243
AVABTC,0.00000030,0.678,0.00004402,0.00004416,0.00004458,4.60000000,0.00004452,21.40000000,0.00004458,12.70000000,0.00004428,0.00004487,0.00004333,236760.90000000,10.42330870,1637100072757,1637186472757,4020490,4023959,3470
AVABUSD,-0.00100000,-0.037,2.63384052,2.67800000,2.67700000,6.90000000,2.67200000,22.20000000,2.67900000,5.20000000,2.67800000,2.71000000,2.53900000,119856.10000000,315681.85310000,1637100117264,1637186517264,2279565,2282058,2494
USDTBKRW,0.00000000,0.000,0.00000000,1125.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BUSDBKRW,0.00000000,0.000,0.00000000,1097.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
IOTABUSD,0.07610000,5.749,1.39640421,1.32320000,1.39990000,19.00000000,1.39830000,1857.00000000,1.40000000,1896.00000000,1.32380000,1.48040000,1.28580000,12158712.00000000,16978476.59150000,1637100125487,1637186525487,5273160,5325481,52322
MANAUSDT,-0.10370000,-3.110,3.28473190,3.33470000,3.23110000,454.00000000,3.22910000,1092.00000000,3.23140000,814.00000000,3.33480000,3.51880000,3.11590000,170582498.00000000,560317772.34080000,1637100125856,1637186525856,78883991,80191655,1307665
XRPAUD,0.00280000,0.186,1.50181649,1.50900000,1.51180000,19.00000000,1.51190000,75.00000000,1.51360000,2321.00000000,1.50900000,1.53440000,1.46170000,2552511.00000000,3833403.11610000,1637100125801,1637186525801,1765862,1771841,5980
BNBAUD,-11.90000000,-1.468,792.18858165,810.70000000,798.90000000,0.73700000,797.90000000,0.30000000,798.20000000,7.81100000,810.80000000,816.50000000,765.00000000,6620.67800000,5244825.51440000,1637100125854,1637186525854,1868458,1876483,8026
AUDUSDT,-0.00280000,-0.386,0.72463008,0.72620000,0.72350000,17351.00000000,0.72350000,24447.00000000,0.72360000,60943.00000000,0.72630000,0.72740000,0.72170000,52211792.00000000,37834234.98370000,1637100125223,1637186525223,9160074,9198724,38651
BALBNB,0.00000000,0.000,0.00000000,0.42580000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BALBTC,0.00000050,0.141,0.00035247,0.00035230,0.00035430,21.66000000,0.00035440,60.00000000,0.00035510,158.05000000,0.00035380,0.00035810,0.00034510,18564.71000000,6.54354455,1637100125604,1637186525604,2921518,2922889,1372
BALBUSD,-0.08000000,-0.374,20.98759477,21.37000000,21.29000000,4.04000000,21.28000000,0.94000000,21.31000000,79.64000000,21.37000000,21.66000000,20.27000000,46040.08000000,966270.54220000,1637100110679,1637186510679,1169115,1176203,7089
YFIBNB,0.00000000,0.000,0.00000000,82.19000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
YFIBTC,0.00220000,0.428,0.51184038,0.51470000,0.51650000,0.00029000,0.51640000,0.00013000,0.51660000,0.03347000,0.51430000,0.51880000,0.50570000,56.24780000,28.78989556,1637100122335,1637186522335,14322206,14327280,5075
YFIBUSD,-158.45000000,-0.508,30541.22744719,31142.70000000,31003.64000000,0.00428000,30999.51000000,0.02696000,31047.01000000,0.00045000,31162.09000000,31250.61000000,29810.44000000,22.56056000,689027.19429590,1637100125127,1637186525127,4191875,4194879,3005
YFIUSDT,-113.78000000,-0.365,30585.96065522,31140.64000000,31024.10000000,0.00246000,30993.26000000,0.02579000,31020.55000000,0.02541000,31137.88000000,31269.45000000,29783.95000000,284.27676000,8694877.79655230,1637100125673,1637186525673,44960164,44992763,32600
BLZBUSD,0.00000000,0.000,0.00000000,0.07104000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
KMDBUSD,0.00000000,0.000,0.00000000,0.46760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BALUSDT,-0.09000000,-0.421,21.09836744,21.38000000,21.29000000,1.63000000,21.28000000,54.03000000,21.30000000,108.72000000,21.38000000,21.67000000,20.23000000,150670.16000000,3178894.39790000,1637100125754,1637186525754,10371746,10384874,13129
BLZUSDT,-0.01290000,-3.897,0.32873618,0.33080000,0.31810000,450.00000000,0.31810000,2094.00000000,0.31830000,1896.00000000,0.33100000,0.35380000,0.30860000,72737005.00000000,23911285.34990000,1637100124030,1637186524030,16333004,16415321,82318
IRISUSDT,0.00398000,3.537,0.11416216,0.11251000,0.11650000,8496.60000000,0.11623000,1711.50000000,0.11656000,1711.50000000,0.11252000,0.11930000,0.10767000,22612751.70000000,2581520.47529300,1637100117660,1637186517660,9646959,9663249,16291
KMDUSDT,0.01690000,1.857,0.90909641,0.91090000,0.92720000,432.00000000,0.92600000,863.00000000,0.92750000,70.00000000,0.91030000,0.93460000,0.88500000,1158956.00000000,1053602.74250000,1637100109688,1637186509688,6754558,6761578,7021
BTCDAI,-480.31000000,-0.793,59800.55998073,60523.58000000,60062.81000000,0.00334000,60005.52000000,0.04996000,60076.95000000,0.01597000,60543.12000000,61088.06000000,58456.08000000,60.16931000,3598158.43165440,1637100125751,1637186525751,3337433,3340809,3377
ETHDAI,-4.34000000,-0.102,4183.01559747,4259.10000000,4255.63000000,0.01000000,4250.38000000,1.05770000,4255.28000000,0.09650000,4259.97000000,4295.16000000,4069.91000000,4582.50950000,19168708.71404300,1637100125653,1637186525653,6948275,6965365,17091
BNBDAI,-10.10000000,-1.717,568.99215200,588.00000000,578.20000000,0.04500000,577.20000000,1.29900000,578.20000000,2.73400000,588.30000000,592.30000000,554.10000000,1064.64000000,605771.80470000,1637100080913,1637186480913,704951,706803,1853
USDTDAI,0.00000000,0.000,1.00034403,1.00010000,1.00010000,34359.00000000,1.00000000,34244.70000000,1.00010000,43795.30000000,1.00010000,1.00120000,0.99950000,8843341.00000000,8846383.35104000,1637100125141,1637186525141,3738054,3745745,7692
BUSDDAI,-0.00010000,-0.010,0.99990083,0.99990000,0.99980000,113222.40000000,0.99980000,50376.20000000,0.99990000,650.90000000,0.99990000,1.00030000,0.99960000,2963504.50000000,2963210.60527000,1637100061689,1637186461689,1078381,1079935,1555
JSTBNB,0.00000000,0.000,0.00000000,0.00021850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
JSTBTC,0.00000002,1.481,0.00000135,0.00000134,0.00000137,30210.00000000,0.00000136,291452.00000000,0.00000137,94283.00000000,0.00000135,0.00000138,0.00000133,3355792.00000000,4.54210261,1637100121698,1637186521698,2482711,2483861,1151
JSTBUSD,0.00086000,1.058,0.08135976,0.08119000,0.08218000,6001.00000000,0.08208000,170.30000000,0.08231000,170.30000000,0.08132000,0.08293000,0.07909000,1700812.00000000,138377.65218200,1637100113294,1637186513294,1519832,1521180,1349
JSTUSDT,0.00097000,1.194,0.08062975,0.08126000,0.08224000,730.10000000,0.08214000,19176.30000000,0.08223000,2370.90000000,0.08127000,0.08298000,0.07883000,576144932.60000000,46454420.29201800,1637100124763,1637186524763,13406852,13431105,24254
SRMBNB,0.00002000,0.185,0.01084449,0.01081000,0.01081000,21.60000000,0.01079000,17.10000000,0.01081000,13.80000000,0.01079000,0.01099000,0.01061000,67789.20000000,735.13937100,1637100123668,1637186523668,1226153,1227107,955
SRMBTC,-0.00000110,-1.048,0.00010393,0.00010510,0.00010390,1204.00000000,0.00010380,1041.50000000,0.00010400,1331.80000000,0.00010500,0.00010560,0.00010260,262210.10000000,27.25078433,1637100117457,1637186517457,7317571,7320436,2866
SRMBUSD,-0.12400000,-1.948,6.22003743,6.35500000,6.24100000,24.80000000,6.23700000,292.10000000,6.24200000,76.70000000,6.36500000,6.38200000,6.05700000,467886.00000000,2910268.43340000,1637100124714,1637186524714,5460636,5471306,10671
